text,font_size,is_bold,word_count,size_diff_from_prev,starts_with_pattern,y_position,is_centered,page_num,label,text_case_title,text_case_upper
Qualifications Board,9.960000000000036,False,2,0.0,False,0.07954545454545454,False,8,paragraph,True,False
2.6 Keeping It Current,14.040000000000077,False,4,4.080000000000041,False,0.1717171717171717,False,8,H2,True,False
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000000000036,False,16,-4.080000000000041,False,0.20075757575757575,True,8,paragraph,False,False
"access to relevant and current information, the ISTQB working groups have created links on the",9.960000000000036,False,15,0.0,False,0.21464646464646464,True,8,paragraph,False,False
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000000000036,False,14,0.0,False,0.2297979797979798,True,8,paragraph,False,False
in the industry. This information is not examinable under this syllabus.,9.960000000000036,False,11,0.0,False,0.24368686868686867,False,8,paragraph,False,False
"Version 2014 Page 9 of 12 May 31, 2014",9.96,False,9,-3.552713678800501e-14,False,0.9090909090909091,True,8,paragraph,False,False
© International Software Testing Qualifications Board,6.0,False,6,-3.960000000000001,False,0.9318181818181818,False,8,paragraph,True,False
International,9.960000000000036,False,1,3.9600000000000364,False,0.050505050505050504,False,9,paragraph,True,False
Overview,12.0,False,1,2.0399999999999636,False,0.054292929292929296,False,9,paragraph,True,False
Software Testing,9.960000000000036,False,2,-2.0399999999999636,False,0.06439393939393939,False,9,paragraph,True,False
Foundation Level Extension – Agile Tester,9.960000000000036,False,6,0.0,False,0.07575757575757576,False,9,paragraph,True,False
Qualifications Board,9.960000000000036,False,2,0.0,False,0.07954545454545454,False,9,paragraph,True,False
3. Overview of the Foundation Level Extension – Agile Tester,15.960000000000036,False,10,6.0,True,0.15404040404040403,True,9,paragraph,False,False
Syllabus,15.960000000000036,True,1,0.0,False,0.17676767676767677,False,9,paragraph,True,False
3.1 Business Outcomes,14.040000000000077,False,3,-1.919999999999959,False,0.2398989898989899,False,9,H2,True,False
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000000000036,False,16,-4.080000000000041,False,0.2689393939393939,True,9,paragraph,False,False
Extension – Agile Tester certification.,9.960000000000036,False,5,0.0,False,0.2828282828282828,False,9,paragraph,False,False
An Agile Tester can…,9.959999999999923,False,4,-1.1368683772161603e-13,False,0.31186868686868685,False,9,paragraph,False,False
AFM1 Collaborate in a cross-functional Agile team being familiar with principles and basic,9.95999999999998,False,13,5.684341886080802e-14,False,0.3409090909090909,True,9,paragraph,False,False
practices of Agile software development.,9.95999999999998,False,5,0.0,False,0.3560606060606061,True,9,paragraph,False,False
AFM2 Adapt existing testing experience and knowledge to Agile values and principles.,9.95999999999998,False,12,0.0,False,0.3851010101010101,True,9,paragraph,False,False
AFM3 Support the Agile team in planning test-related activities.,9.95999999999998,False,9,0.0,False,0.4166666666666667,True,9,paragraph,False,False
AFM4 Apply relevant methods and techniques for testing in an Agile project.,9.95999999999998,False,12,0.0,False,0.44823232323232326,True,9,paragraph,False,False
AFM5 Assist the Agile team in test automation activities.,9.95999999999998,False,9,0.0,False,0.4797979797979798,True,9,paragraph,False,False
"AFM6 Assist business stakeholders in defining understandable and testable user stories,",9.95999999999998,False,11,0.0,False,0.5113636363636364,True,9,paragraph,False,False
"scenarios, requirements and acceptance criteria as appropriate.",9.95999999999998,False,7,0.0,False,0.5252525252525253,True,9,paragraph,False,False
AFM7 Work and share information with other team members using effective communication,9.95999999999998,False,12,0.0,False,0.5542929292929293,True,9,paragraph,False,False
styles and channels.,9.95999999999998,False,3,0.0,False,0.5694444444444444,False,9,paragraph,False,False
"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary",9.95999999999998,False,17,0.0,False,0.6136363636363636,True,9,paragraph,False,False
skills to working effectively within an Agile team and environment.,9.95999999999998,False,10,0.0,False,0.6275252525252525,False,9,paragraph,False,False
3.2 Content,14.04000000000002,False,2,4.080000000000041,False,0.6755050505050505,False,9,H2,True,False
Chapter 1: Agile Software Development,9.960000000000008,False,5,-4.0800000000000125,False,0.7045454545454546,False,9,paragraph,True,False
 The tester should remember the basic concept of Agile software development based on the Agile,9.960000000000008,False,16,0.0,False,0.7196969696969697,True,9,paragraph,False,False
Manifesto.,9.960000000000008,False,1,0.0,False,0.7335858585858586,False,9,paragraph,True,False
 The tester should understand the advantages of the whole-team approach and the benefits of,9.960000000000008,False,15,0.0,False,0.75,True,9,paragraph,False,False
early and frequent feedback.,9.960000000000008,False,4,0.0,False,0.7638888888888888,False,9,paragraph,False,False
 The tester should recall Agile software development approaches.,9.960000000000008,False,9,0.0,False,0.7790404040404041,True,9,paragraph,False,False
The tester should be able to write testable user stories in collaboration with developers and,9.960000000000008,False,15,0.0,False,0.7941919191919192,True,9,paragraph,False,False
,9.960000000000008,False,1,0.0,False,0.7954545454545454,False,9,paragraph,False,False
business representatives.,9.960000000000008,False,2,0.0,False,0.8093434343434344,False,9,paragraph,False,False
 The tester should understand how retrospectives can be used as a mechanism for process,9.960000000000008,False,15,0.0,False,0.8244949494949495,True,9,paragraph,False,False
improvement in Agile projects.,9.959999999999994,False,4,-1.4210854715202004e-14,False,0.8383838383838383,False,9,paragraph,False,False
 The tester should understand the use and purpose of continuous integration.,9.959999999999994,False,12,0.0,False,0.8547979797979798,True,9,paragraph,False,False
" The tester should know the differences between iteration and release planning, and how a tester",9.959999999999994,False,16,0.0,False,0.8699494949494949,True,9,paragraph,False,False
adds value in each of these activities.,9.959999999999994,False,7,0.0,False,0.8838383838383839,False,9,paragraph,False,False
"Version 2014 Page 10 of 12 May 31, 2014",9.96,False,9,7.105427357601002e-15,False,0.9090909090909091,True,9,paragraph,False,False
© International Software Testing Qualifications Board,6.0,False,6,-3.960000000000001,False,0.9318181818181818,False,9,paragraph,True,False
International,9.960000000000036,False,1,3.9600000000000364,False,0.050505050505050504,False,10,paragraph,True,False
Overview,12.0,False,1,2.0399999999999636,False,0.054292929292929296,False,10,paragraph,True,False
Software Testing,9.960000000000036,False,2,-2.0399999999999636,False,0.06439393939393939,False,10,paragraph,True,False
Foundation Level Extension – Agile Tester,9.960000000000036,False,6,0.0,False,0.07575757575757576,False,10,paragraph,True,False
Qualifications Board,9.960000000000036,False,2,0.0,False,0.07954545454545454,False,10,paragraph,True,False
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000000000036,False,9,0.0,False,0.1388888888888889,True,10,paragraph,False,False
 The tester should be able to describe the differences between testing activities in Agile projects,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.15404040404040403,True,10,paragraph,False,False
and non-Agile projects.,9.960000000000036,False,3,1.1368683772161603e-13,False,0.1691919191919192,False,10,paragraph,False,False
 The tester should be able to describe how development and testing activities are integrated in,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.18434343434343434,True,10,paragraph,False,False
Agile projects.,9.960000000000036,False,2,1.1368683772161603e-13,False,0.19823232323232323,False,10,paragraph,False,False
 The tester should be able to describe the role of independent testing in Agile projects.,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.21464646464646464,True,10,paragraph,False,False
 The tester should be able to describe the tools and techniques used to communicate the status of,9.959999999999923,False,18,0.0,False,0.2297979797979798,True,10,paragraph,False,False
"testing in an Agile project, including test progress and product quality.",9.960000000000036,False,11,1.1368683772161603e-13,False,0.24368686868686867,True,10,paragraph,False,False
 The tester should be able to describe the process of evolving tests across multiple iterations and,9.959999999999923,False,17,-1.1368683772161603e-13,False,0.2588383838383838,True,10,paragraph,False,False
explain why test automation is important to manage regression risk in Agile projects.,9.960000000000036,False,13,1.1368683772161603e-13,False,0.273989898989899,True,10,paragraph,False,False
" The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.959999999999923,False,18,-1.1368683772161603e-13,False,0.28914141414141414,True,10,paragraph,False,False
 The tester should be able to understand the role of a tester within an Agile team.,9.959999999999923,False,17,0.0,False,0.3042929292929293,True,10,paragraph,False,False
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000000000036,False,8,1.1368683772161603e-13,False,0.3333333333333333,False,10,paragraph,False,False
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000000000036,False,14,0.0,False,0.3484848484848485,True,10,paragraph,False,False
,9.960000000000036,False,1,0.0,False,0.34974747474747475,False,10,paragraph,False,False
"driven development, and behavior-driven development.",9.95999999999998,False,5,-5.684341886080802e-14,False,0.36363636363636365,False,10,paragraph,False,False
 The tester should be able to recall the concepts of the test pyramid.,9.960000000000036,False,14,5.684341886080802e-14,False,0.3787878787878788,True,10,paragraph,False,False
 The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000000000036,False,16,0.0,False,0.3939393939393939,True,10,paragraph,False,False
levels and testing types.,9.95999999999998,False,4,-5.684341886080802e-14,False,0.4090909090909091,False,10,paragraph,False,False
" For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000000000036,False,20,5.684341886080802e-14,False,0.42424242424242425,True,10,paragraph,False,False
 The tester should be able to assess quality risks within an Agile project.,9.960000000000036,False,14,0.0,False,0.4393939393939394,True,10,paragraph,False,False
 The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000000000036,False,17,0.0,False,0.45454545454545453,True,10,paragraph,False,False
 The tester should be able to interpret relevant information to support testing activities.,9.960000000000036,False,14,0.0,False,0.47095959595959597,True,10,paragraph,False,False
 The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000000000036,False,16,0.0,False,0.4861111111111111,True,10,paragraph,False,False
criteria.,9.95999999999998,False,1,-5.684341886080802e-14,False,0.5,False,10,paragraph,False,False
" Given a user story, the tester should be able to write acceptance test-driven development test",9.960000000000036,False,16,5.684341886080802e-14,False,0.5151515151515151,True,10,paragraph,False,False
