text,font_size,is_bold,x_position,word_count,size_diff_from_prev,starts_with_numbering,page_num,label
- virtual reference services,9.95999999999998,False,96.0404,4,0.0,False,13,paragraph
-vocational/career information,9.95999999999998,False,96.0404,2,0.0,False,13,paragraph
-internet search engines,9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
-current awareness services,9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
2. Subject Guides,9.95999999999998,False,96.03854000000001,3,0.0,True,13,paragraph
-arts and humanities,9.95999999999998,False,96.03854000000001,3,0.0,False,13,paragraph
- business and economics,9.95999999999998,False,96.03854000000001,4,0.0,False,13,paragraph
- education,9.95999999999998,False,96.0404,2,0.0,False,13,paragraph
-recreation and sports,9.95999999999998,False,96.0404,3,0.0,False,13,paragraph
"-entertainment - games, activities for kids",9.95999999999998,False,96.0404,6,0.0,False,13,paragraph
-health information,9.95999999999998,False,96.04039999999999,2,0.0,False,13,paragraph
-science and technology,9.95999999999998,False,96.04039999999999,3,0.0,False,13,paragraph
-social sciences,9.960000000000008,False,96.04039999999999,2,2.842170943040401e-14,False,13,paragraph
-society and culture,9.960000000000008,False,96.04039999999999,3,0.0,False,13,paragraph
3. Educational tool-kits,9.960000000000008,False,96.04039999999999,3,0.0,True,13,paragraph
"-guides to information gathering methodologies, information literacy",9.960000000000008,False,96.04039999999999,7,0.0,False,13,paragraph
-study guides,9.960000000000008,False,96.0404,2,0.0,False,13,paragraph
-study skill development,9.960000000000008,False,96.0404,3,0.0,False,13,paragraph
-web-based curricula,9.960000000000008,False,96.0404,2,0.0,False,13,paragraph
-internet search guides,9.960000000000008,False,96.04241999999998,3,0.0,False,13,paragraph
"4. Journals, books, maps, music etc.",9.960000000000008,False,96.04241999999998,6,0.0,True,13,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11114444,7.560000000000002,True,90.0406,12,-2.4000000000000057,False,13,paragraph
Parsippany -Troy Hills STEM Pathways,28.007216599999992,True,125.8207,5,28.007216599999992,False,0,Title
Mission Statement:,14.005850100000089,False,80.3275,2,-14.001366499999904,False,0,paragraph
To provide PTHSD high school students with the opportunity to,12.004800000000046,False,205.7409,10,-2.001050100000043,False,0,paragraph
"concentrate their studies, beyond those required in high school, in the areas of science,",12.004800000000046,False,80.3275047,14,0.0,False,0,paragraph
"technology, engineering, and mathematics, and expose students to relevant real world",12.004800000000046,False,80.3275047,11,0.0,False,0,paragraph
"experiences through project work, conferences and presentations to enhance their high school",12.004800000000046,False,80.3275047,12,0.0,False,0,paragraph
experience.,12.004800000000046,False,80.3275047,1,0.0,False,0,paragraph
Goals:,14.011450200000013,False,45.4123,1,2.0066501999999673,False,0,paragraph
"• Inspire keen interest in mathematics, science, engineering, and",11.508949800000096,False,41.3845,9,-2.502500399999917,False,0,paragraph
"technology, develop strong scholarship in the subject and",11.508949800000096,False,45.4121204,8,0.0,False,0,paragraph
promote the enjoyment of these studies in high school.,11.508949800000096,False,45.4121204,9,0.0,False,0,paragraph
•,11.508949800000096,False,41.3845,1,0.0,False,0,paragraph
Expose students to potential career opportunities in the field.,11.508949800000096,False,48.0137,9,0.0,False,0,paragraph
• Encourage students to pursue higher education and major in,11.508949800000096,False,41.3844008,10,0.0,False,0,paragraph
STEM careers.,11.508949800000039,False,45.4121204,2,-5.684341886080802e-14,False,0,paragraph
• Promote interactions with STEM professionals to learn about,11.508949799999982,False,39.68204,9,-5.684341886080802e-14,False,0,paragraph
future opportunities.,11.508949799999982,False,45.4121204,2,0.0,False,0,paragraph
• Support field experiences connected to the world outside of,11.508949799999982,False,39.6821894,10,0.0,False,0,paragraph
the school building.,11.508949799999982,False,45.4122698,3,0.0,False,0,paragraph
"• Signal to employers, universities, training programs, and",11.508949799999982,False,39.6821894,8,0.0,False,0,paragraph
military that a student has completed a comprehensive course,11.508949799999982,False,45.4122698,9,0.0,False,0,paragraph
of study in a specialized area.,11.508949799999982,False,45.412269800000004,6,0.0,False,0,paragraph
"• Cultivate transferable work habits such as perseverance, goal",11.508949799999982,False,39.682189400000006,9,0.0,False,0,paragraph
"setting, and self-direction.",11.508949799999982,False,45.412269800000004,3,0.0,False,0,paragraph
PATHWAY OPTIONS,15.308160000000044,False,240.1787,2,3.7992102000000614,False,0,H1
REGULAR PATHWAY DISTINCTION PATHWAY,15.310199999999952,True,117.1803,4,0.0020399999999085594,False,0,paragraph
● 4 credits of Math - At least one math,11.00758350000001,False,320.7744,10,-4.302616499999942,False,0,paragraph
course should be an AP Math class.,11.00758350000001,False,345.4305505,7,0.0,False,0,paragraph
● 4 credits of Math,11.00758350000001,False,74.7816,5,0.0,False,0,paragraph
● 4 credits of Science- At least one,11.00758350000001,False,320.7751245,8,0.0,False,0,paragraph
● 4 credits of Science,11.00758350000001,False,74.781574,5,0.0,False,0,paragraph
science course should be an AP,11.00758350000001,False,345.43130099999996,6,0.0,False,0,paragraph
● 4 credits of STEM-designated electives,11.007583499999981,False,74.781574,6,-2.842170943040401e-14,False,0,paragraph
Science class.,11.007583499999981,False,345.43135050000006,2,0.0,False,0,paragraph
● Maintain an overall 2.85 GPA,11.007583499999981,False,74.781574,6,0.0,False,0,paragraph
● 4 credits of STEM-designated electives,11.007583499999981,False,320.7759245000001,6,0.0,False,0,paragraph
● Participate in a minimum of 3 STEM,11.007583499999981,False,74.781574,8,0.0,False,0,paragraph
- One must be a Computer,11.007583499999981,False,345.43210100000005,6,0.0,False,0,paragraph
presentations/conferences each year,11.007583499999981,False,99.43775049999999,3,0.0,False,0,paragraph
Science/Technology Class,11.007583499999981,False,345.43210100000005,2,0.0,False,0,paragraph
with a required minimum total of 12,11.007583499999981,False,99.43775049999999,7,0.0,False,0,paragraph
● Maintain an overall 3.5 GPA,11.007583499999981,False,320.7766245,6,0.0,False,0,paragraph
presentations/conferences throughout,11.007583499999981,False,99.43775049999999,2,0.0,False,0,paragraph
● Participate in a minimum of 3 STEM,11.007583499999981,False,320.7766245,8,0.0,False,0,paragraph
the 4 years . *,11.007583499999981,False,99.43775049999999,5,0.0,False,0,paragraph
presentations/conferences a year with a,11.007583499999981,False,345.432801,5,0.0,False,0,paragraph
● Join and actively participate in a,11.007583499999981,False,74.78232450000002,7,0.0,False,0,paragraph
required minimum total of 12,11.007583499999981,False,345.432801,5,0.0,False,0,paragraph
STEM-related extracurricular activity or,11.007583499999981,False,99.438501,4,0.0,False,0,paragraph
presentations/conferences throughout,11.007583499999981,False,345.432801,2,0.0,False,0,paragraph
club every year of attendance. -,11.007583499999981,False,99.438501,6,0.0,False,0,paragraph
the 4 years.,11.00758350000001,False,345.432801,3,2.842170943040401e-14,False,0,paragraph
● Join and actively participate in a,11.007583499999996,False,320.777375,7,-1.4210854715202004e-14,False,0,paragraph
STEM-related extracurricular activity or,11.00758350000001,False,345.43355149999996,4,1.4210854715202004e-14,False,0,paragraph
club every year of attendance.,11.007583499999996,False,345.43355149999996,5,-1.4210854715202004e-14,False,0,paragraph
● Either participate in an internship or,11.00758350000001,False,320.7781255,7,1.4210854715202004e-14,False,0,paragraph
design and implement a community,11.007583499999996,False,345.43430199999995,5,-1.4210854715202004e-14,False,0,paragraph
impact project.,11.007583500000003,False,345.43430199999995,2,7.105427357601002e-15,False,0,paragraph
ADDRESS:,12.403099999999995,False,32.6488,1,12.403099999999995,False,0,paragraph
TOPJUMP,12.403099999999995,False,131.4354,1,0.0,False,0,paragraph
3735 PARKWAY,12.403099999999995,False,114.8059,2,0.0,True,0,paragraph
"PIGEON FORGE, TN 37863",12.403099999999995,False,81.078988,4,0.0,False,0,paragraph
(NEAR DIXIE STAMPEDE ON THE PARKWAY),9.402299999999997,False,58.3879,6,-3.000799999999998,False,0,paragraph
RSVP:,12.403099999999995,True,29.489,1,3.000799999999998,False,0,paragraph
----------------,19.204799999999977,False,71.7875,1,6.8016999999999825,False,0,paragraph
CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING,7.2017999999999915,False,62.2978,7,-12.002999999999986,False,0,paragraph
"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY,",7.201800000000006,False,59.605739700000015,7,1.4210854715202004e-14,False,0,paragraph
PLEASE VISIT TOPJUMP.COM TO FILL OUT WAIVER,7.201800000000006,False,65.1152122,7,0.0,False,0,paragraph
SO YOUR CHILD CAN ATTEND.,7.201800000000006,False,106.7062,5,0.0,False,0,paragraph
HOPE To SEE You THERE!,26.4065,True,33.4188,5,19.204699999999995,False,0,H1
WWW.TOPJUMP.COM,23.4058,False,93.7867,1,-3.000700000000002,False,0,paragraph
